,observationId,night,observationStartMJD,fiveSigmaDepth,filter,airmass,skyBrightness,seeingFwhmEff,fieldId,fieldRA,fieldDec
111,1461033,2627,62455.062125443554,22.69261847033399,i,1.3798914132682558,19.524282084952418,1.59961743492398,-1,14.789512677040603,-73.57167886386183
112,1466758,2639,62467.050850252104,23.984495073116825,r,1.3705206437420938,20.961180655067526,1.0145382747627338,-1,15.501660450198408,-73.37968214019038
113,1466791,2639,62467.06703627016,24.61510352103773,g,1.3716438446952812,22.057894058215766,0.8976270851645726,-1,15.501660450198408,-73.37968214019038
114,1656296,2973,62796.01919536074,23.127677597250372,u,1.4989370579518628,22.49875032965997,1.2001294728497438,-1,13.196199248336846,-71.43504009544552
115,1656329,2973,62796.035795592354,24.378526626285325,g,1.455826830714412,22.070064731945088,1.1024838895315165,-1,13.196199248336846,-71.43504009544552
116,1657695,2976,62799.02479871015,22.350215084338103,u,1.519078605971976,22.54725018027082,2.455533176052095,-1,14.51291777556166,-74.09265340281075
117,1657728,2976,62799.040966142595,24.063424006559764,g,1.4842641911183931,22.06331386585525,1.4621189154264658,-1,14.51291777556166,-74.09265340281075
118,1661145,2984,62807.030553156685,22.86560367917296,z,1.4155960221630004,19.05042776883975,0.927670745766396,-1,15.71287191692223,-71.33965193744665
119,1661178,2984,62807.04668540213,23.289213370390907,i,1.3871361790744958,19.946827477856903,1.1061566696882488,-1,15.71287191692223,-71.33965193744665
120,1662607,2993,62816.14277033995,22.766841968004314,z,1.4203157058311338,18.502979181281393,0.7982421641060345,-1,11.06283383395498,-74.33791709785966
121,1662640,2993,62816.15895377131,21.816748651742174,y,1.4392755862301285,18.0441290699934,0.9880366255694755,-1,11.06283383395498,-74.33791709785966
122,1662668,2993,62816.171769147935,21.845152012500606,y,1.4041748422043918,18.047297929061422,0.9691848336812147,-1,13.546460935845767,-72.2516728180315
123,1662889,2994,62817.10184165529,22.08377694278751,y,1.3700842323307483,18.12709164090267,0.8101432189027996,-1,11.279105943215331,-73.2516579146687
124,1662922,2994,62817.11664009368,22.02517432764816,y,1.376713687064258,18.120681064287133,0.8517765109411161,-1,11.279105943215331,-73.2516579146687
125,1666030,2999,62822.04238346913,24.15586850491679,r,1.338920816296716,20.983466724724494,0.8772879460804326,-1,13.73056904155056,-71.31488886034246
126,1666063,2999,62822.058541468396,24.075948893223963,g,1.3301881503328308,22.086684364620204,1.5016954939949834,-1,13.73056904155056,-71.31488886034246
127,1848213,3358,63180.03595012594,23.438909647476734,r,1.40137088906185,20.958313788504757,1.6689918069734013,-1,15.29090099074712,-72.89650830686452
128,1848246,3358,63180.052131290904,23.43390173731082,i,1.3833520241172077,20.156462363001044,1.0574746046026255,-1,15.29090099074712,-72.89650830686452
129,1849687,3360,63182.04074702272,21.943057670415076,u,1.4053823746905705,22.55695898149482,3.7683542910064705,-1,12.031963004007974,-74.02979189863888
130,1849720,3360,63182.056870592365,23.466996353178118,g,1.3938727470856969,22.075266707905097,2.5884411342281437,-1,12.031963004007974,-74.02979189863888
131,1849741,3360,63182.06626695746,23.464995405326295,g,1.3349058430530627,22.091630131006593,2.63812709423353,-1,12.513700667259162,-71.48314946212005
132,1849774,3360,63182.082486569736,23.312514488038293,r,1.3302731007533581,20.994372088328056,1.91774098161783,-1,12.513700667259162,-71.48314946212005
133,1851872,3364,63186.045643732126,23.58286045488513,u,1.3798288712532862,22.57051323393002,0.8439644472560704,-1,14.962728518912721,-73.15651429972912
134,1851905,3364,63186.06228544931,24.404126740258697,r,1.370179458905305,20.972403249505096,0.6924098781983027,-1,14.962728518912721,-73.15651429972912
135,1858419,3374,63196.13937927345,22.092850951538658,y,1.4340059723894092,18.119469439804632,0.7927336758039568,-1,14.015021416851816,-73.21611398188284
136,1858452,3374,63196.15422680138,22.154883642592363,y,1.4606939702303312,18.099847626530646,0.7391686582421704,-1,14.015021416851816,-73.21611398188284
